signal_name,timestamp,id_can,priority,value,unit,min,max
ACT_TORQUE B0,1763563451.657,0x18FF02EA,1,0.02907576749413477,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563451.657,0x18FF02EA,1,26.31052028591977,°C,-40,215
ACT_SPEED A13,1763563451.657,0x18FF01F7,1,0.0459209862330901,rpm,-32000,33535
ACT_TORQUE A13,1763563451.657,0x18FF01F7,1,0.014537883747067385,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563451.657,0x18FF01F7,1,25.655260142959865,°C,-40,215
ACT_SPEED B13,1763563451.657,0x18FF01F7,1,0.0459209862330901,rpm,-32000,33535
ACT_TORQUE B13,1763563451.657,0x18FF01F7,1,0.014537883747067385,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563451.657,0x18FF01F7,1,25.655260142959865,°C,-40,215
SYSTEMENABLE,1763563451.657,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563451.707,0x18FF01EA,1,0.08265777521956218,rpm,-32000,33535
ACT_TORQUE A0,1763563451.707,0x18FF01EA,1,0.024714402370014554,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563451.707,0x18FF01EA,1,26.30722942804838,°C,-40,215
ACT_DCBUSPOWER A0,1763563451.707,0x18FF01EA,1,2.139320887827498e-07,kW,-160,167.675
ACT_SPEED B0,1763563451.707,0x18FF02EA,1,0.08265777521956218,rpm,-32000,33535
ACT_TORQUE B0,1763563451.707,0x18FF02EA,1,0.024714402370014554,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563451.707,0x18FF02EA,1,26.30722942804838,°C,-40,215
ACT_SPEED A13,1763563451.707,0x18FF01F7,1,0.04132888760978109,rpm,-32000,33535
ACT_TORQUE A13,1763563451.707,0x18FF01F7,1,0.012357201185007277,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563451.707,0x18FF01F7,1,25.65361471402417,°C,-40,215
ACT_SPEED B13,1763563451.707,0x18FF01F7,1,0.04132888760978109,rpm,-32000,33535
ACT_TORQUE B13,1763563451.707,0x18FF01F7,1,0.012357201185007277,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563451.707,0x18FF01F7,1,25.65361471402417,°C,-40,215
SYSTEMENABLE,1763563451.707,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563451.757,0x18FF01EA,1,0.07439199769760596,rpm,-32000,33535
ACT_TORQUE A0,1763563451.757,0x18FF01EA,1,0.02100724201451237,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563451.757,0x18FF01EA,1,26.303940912188384,°C,-40,215
ACT_DCBUSPOWER A0,1763563451.757,0x18FF01EA,1,1.6365804791880356e-07,kW,-160,167.675
ACT_SPEED B0,1763563451.757,0x18FF02EA,1,0.07439199769760596,rpm,-32000,33535
ACT_TORQUE B0,1763563451.757,0x18FF02EA,1,0.02100724201451237,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563451.757,0x18FF02EA,1,26.303940912188384,°C,-40,215
ACT_SPEED A13,1763563451.757,0x18FF01F7,1,0.03719599884880298,rpm,-32000,33535
ACT_TORQUE A13,1763563451.757,0x18FF01F7,1,0.010503621007256185,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563451.757,0x18FF01F7,1,25.651970456094173,°C,-40,215
ACT_SPEED B13,1763563451.757,0x18FF01F7,1,0.03719599884880298,rpm,-32000,33535
ACT_TORQUE B13,1763563451.757,0x18FF01F7,1,0.010503621007256185,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563451.757,0x18FF01F7,1,25.651970456094173,°C,-40,215
SYSTEMENABLE,1763563451.757,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563451.807,0x18FF01EA,1,0.06695279792784536,rpm,-32000,33535
ACT_TORQUE A0,1763563451.807,0x18FF01EA,1,0.017856155712335516,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563451.807,0x18FF01EA,1,26.300668503313673,°C,-40,215
ACT_DCBUSPOWER A0,1763563451.807,0x18FF01EA,1,1.2519840665788474e-07,kW,-160,167.675
ACT_SPEED B0,1763563451.807,0x18FF02EA,1,0.06695279792784536,rpm,-32000,33535
ACT_TORQUE B0,1763563451.807,0x18FF02EA,1,0.017856155712335516,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563451.807,0x18FF02EA,1,26.300668503313673,°C,-40,215
ACT_SPEED A13,1763563451.807,0x18FF01F7,1,0.03347639896392268,rpm,-32000,33535
ACT_TORQUE A13,1763563451.807,0x18FF01F7,1,0.008928077856167758,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563451.807,0x18FF01F7,1,25.65033425165682,°C,-40,215
ACT_SPEED B13,1763563451.807,0x18FF01F7,1,0.03347639896392268,rpm,-32000,33535
ACT_TORQUE B13,1763563451.807,0x18FF01F7,1,0.008928077856167758,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563451.807,0x18FF01F7,1,25.65033425165682,°C,-40,215
SYSTEMENABLE,1763563451.807,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563451.857,0x18FF01EA,1,0.06025751813506083,rpm,-32000,33535
ACT_TORQUE A0,1763563451.857,0x18FF01EA,1,0.01517773235548519,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563451.857,0x18FF01EA,1,26.29740489617027,°C,-40,215
ACT_DCBUSPOWER A0,1763563451.857,0x18FF01EA,1,9.577678109328183e-08,kW,-160,167.675
ACT_SPEED B0,1763563451.857,0x18FF02EA,1,0.06025751813506083,rpm,-32000,33535
ACT_TORQUE B0,1763563451.857,0x18FF02EA,1,0.01517773235548519,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563451.857,0x18FF02EA,1,26.29740489617027,°C,-40,215
ACT_SPEED A13,1763563451.857,0x18FF01F7,1,0.030128759067530413,rpm,-32000,33535
ACT_TORQUE A13,1763563451.857,0x18FF01F7,1,0.007588866177742595,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563451.857,0x18FF01F7,1,25.648702448085118,°C,-40,215
ACT_SPEED B13,1763563451.857,0x18FF01F7,1,0.030128759067530413,rpm,-32000,33535
ACT_TORQUE B13,1763563451.857,0x18FF01F7,1,0.007588866177742595,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563451.857,0x18FF01F7,1,25.648702448085118,°C,-40,215
SYSTEMENABLE,1763563451.857,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563451.907,0x18FF01EA,1,0.05423176632155474,rpm,-32000,33535
ACT_TORQUE A0,1763563451.907,0x18FF01EA,1,0.012901072502162412,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563451.907,0x18FF01EA,1,26.29415165873827,°C,-40,215
ACT_DCBUSPOWER A0,1763563451.907,0x18FF01EA,1,7.32692375363606e-08,kW,-160,167.675
ACT_SPEED B0,1763563451.907,0x18FF02EA,1,0.05423176632155474,rpm,-32000,33535
ACT_TORQUE B0,1763563451.907,0x18FF02EA,1,0.012901072502162412,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563451.907,0x18FF02EA,1,26.29415165873827,°C,-40,215
ACT_SPEED A13,1763563451.907,0x18FF01F7,1,0.02711588316077737,rpm,-32000,33535
ACT_TORQUE A13,1763563451.907,0x18FF01F7,1,0.006450536251081206,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563451.907,0x18FF01F7,1,25.647075829369115,°C,-40,215
ACT_SPEED B13,1763563451.907,0x18FF01F7,1,0.02711588316077737,rpm,-32000,33535
ACT_TORQUE B13,1763563451.907,0x18FF01F7,1,0.006450536251081206,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563451.907,0x18FF01F7,1,25.647075829369115,°C,-40,215
SYSTEMENABLE,1763563451.907,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563451.957,0x18FF01EA,1,0.048808589689399266,rpm,-32000,33535
ACT_TORQUE A0,1763563451.957,0x18FF01EA,1,0.01096591162683805,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563451.957,0x18FF01EA,1,26.290904897189314,°C,-40,215
ACT_DCBUSPOWER A0,1763563451.957,0x18FF01EA,1,5.605096671531587e-08,kW,-160,167.675
ACT_SPEED B0,1763563451.957,0x18FF02EA,1,0.048808589689399266,rpm,-32000,33535
ACT_TORQUE B0,1763563451.957,0x18FF02EA,1,0.01096591162683805,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563451.957,0x18FF02EA,1,26.290904897189314,°C,-40,215
ACT_SPEED A13,1763563451.957,0x18FF01F7,1,0.024404294844699633,rpm,-32000,33535
ACT_TORQUE A13,1763563451.957,0x18FF01F7,1,0.005482955813419025,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563451.957,0x18FF01F7,1,25.64545244859464,°C,-40,215
ACT_SPEED B13,1763563451.957,0x18FF01F7,1,0.024404294844699633,rpm,-32000,33535
ACT_TORQUE B13,1763563451.957,0x18FF01F7,1,0.005482955813419025,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563451.957,0x18FF01F7,1,25.64545244859464,°C,-40,215
SYSTEMENABLE,1763563451.957,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.007,0x18FF01EA,1,0.04392773072045934,rpm,-32000,33535
ACT_TORQUE A0,1763563452.007,0x18FF01EA,1,0.009321024882812343,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.007,0x18FF01EA,1,26.287667819978907,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.007,0x18FF01EA,1,4.287898953721664e-08,kW,-160,167.675
ACT_SPEED B0,1763563452.007,0x18FF02EA,1,0.04392773072045934,rpm,-32000,33535
ACT_TORQUE B0,1763563452.007,0x18FF02EA,1,0.009321024882812343,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.007,0x18FF02EA,1,26.287667819978907,°C,-40,215
ACT_SPEED A13,1763563452.007,0x18FF01F7,1,0.02196386536022967,rpm,-32000,33535
ACT_TORQUE A13,1763563452.007,0x18FF01F7,1,0.0046605124414061715,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.007,0x18FF01F7,1,25.643833909989436,°C,-40,215
ACT_SPEED B13,1763563452.007,0x18FF01F7,1,0.02196386536022967,rpm,-32000,33535
ACT_TORQUE B13,1763563452.007,0x18FF01F7,1,0.0046605124414061715,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.007,0x18FF01F7,1,25.643833909989436,°C,-40,215
SYSTEMENABLE,1763563452.007,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.057,0x18FF01EA,1,0.03953495764841341,rpm,-32000,33535
ACT_TORQUE A0,1763563452.057,0x18FF01EA,1,0.007922871150390491,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.057,0x18FF01EA,1,26.28443669569585,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.057,0x18FF01EA,1,3.2802426995970736e-08,kW,-160,167.675
ACT_SPEED B0,1763563452.057,0x18FF02EA,1,0.03953495764841341,rpm,-32000,33535
ACT_TORQUE B0,1763563452.057,0x18FF02EA,1,0.007922871150390491,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.057,0x18FF02EA,1,26.28443669569585,°C,-40,215
ACT_SPEED A13,1763563452.057,0x18FF01F7,1,0.019767478824206704,rpm,-32000,33535
ACT_TORQUE A13,1763563452.057,0x18FF01F7,1,0.003961435575195246,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.057,0x18FF01F7,1,25.642218347847905,°C,-40,215
ACT_SPEED B13,1763563452.057,0x18FF01F7,1,0.019767478824206704,rpm,-32000,33535
ACT_TORQUE B13,1763563452.057,0x18FF01F7,1,0.003961435575195246,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.057,0x18FF01F7,1,25.642218347847905,°C,-40,215
SYSTEMENABLE,1763563452.057,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.107,0x18FF01EA,1,0.03558146188357207,rpm,-32000,33535
ACT_TORQUE A0,1763563452.107,0x18FF01EA,1,0.006734440477831918,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.107,0x18FF01EA,1,26.28121387827314,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.107,0x18FF01EA,1,2.509385665191761e-08,kW,-160,167.675
ACT_SPEED B0,1763563452.107,0x18FF02EA,1,0.03558146188357207,rpm,-32000,33535
ACT_TORQUE B0,1763563452.107,0x18FF02EA,1,0.006734440477831918,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.107,0x18FF02EA,1,26.28121387827314,°C,-40,215
ACT_SPEED A13,1763563452.107,0x18FF01F7,1,0.017790730941786036,rpm,-32000,33535
ACT_TORQUE A13,1763563452.107,0x18FF01F7,1,0.003367220238915959,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.107,0x18FF01F7,1,25.64060693913655,°C,-40,215
ACT_SPEED B13,1763563452.107,0x18FF01F7,1,0.017790730941786036,rpm,-32000,33535
ACT_TORQUE B13,1763563452.107,0x18FF01F7,1,0.003367220238915959,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.107,0x18FF01F7,1,25.64060693913655,°C,-40,215
SYSTEMENABLE,1763563452.107,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.157,0x18FF01EA,1,0.03202331569521486,rpm,-32000,33535
ACT_TORQUE A0,1763563452.157,0x18FF01EA,1,0.00572427440615713,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.157,0x18FF01EA,1,26.27799468752343,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.157,0x18FF01EA,1,1.9196800338716973e-08,kW,-160,167.675
ACT_SPEED B0,1763563452.157,0x18FF02EA,1,0.03202331569521486,rpm,-32000,33535
ACT_TORQUE B0,1763563452.157,0x18FF02EA,1,0.00572427440615713,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.157,0x18FF02EA,1,26.27799468752343,°C,-40,215
ACT_SPEED A13,1763563452.157,0x18FF01F7,1,0.01601165784760743,rpm,-32000,33535
ACT_TORQUE A13,1763563452.157,0x18FF01F7,1,0.002862137203078565,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.157,0x18FF01F7,1,25.638997343761694,°C,-40,215
ACT_SPEED B13,1763563452.157,0x18FF01F7,1,0.01601165784760743,rpm,-32000,33535
ACT_TORQUE B13,1763563452.157,0x18FF01F7,1,0.002862137203078565,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.157,0x18FF01F7,1,25.638997343761694,°C,-40,215
SYSTEMENABLE,1763563452.157,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.207,0x18FF01EA,1,0.028820984125693373,rpm,-32000,33535
ACT_TORQUE A0,1763563452.207,0x18FF01EA,1,0.00486563324523356,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.207,0x18FF01EA,1,26.274789420304984,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.207,0x18FF01EA,1,1.4685552259118482e-08,kW,-160,167.675
ACT_SPEED B0,1763563452.207,0x18FF02EA,1,0.028820984125693373,rpm,-32000,33535
ACT_TORQUE B0,1763563452.207,0x18FF02EA,1,0.00486563324523356,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.207,0x18FF02EA,1,26.274789420304984,°C,-40,215
ACT_SPEED A13,1763563452.207,0x18FF01F7,1,0.014410492062846687,rpm,-32000,33535
ACT_TORQUE A13,1763563452.207,0x18FF01F7,1,0.00243281662261678,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.207,0x18FF01F7,1,25.63739471015247,°C,-40,215
ACT_SPEED B13,1763563452.207,0x18FF01F7,1,0.014410492062846687,rpm,-32000,33535
ACT_TORQUE B13,1763563452.207,0x18FF01F7,1,0.00243281662261678,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.207,0x18FF01F7,1,25.63739471015247,°C,-40,215
SYSTEMENABLE,1763563452.207,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.257,0x18FF01EA,1,0.025938885713124034,rpm,-32000,33535
ACT_TORQUE A0,1763563452.257,0x18FF01EA,1,0.004135788258448526,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.257,0x18FF01EA,1,26.27159064197777,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.257,0x18FF01EA,1,1.1234447478225637e-08,kW,-160,167.675
ACT_SPEED B0,1763563452.257,0x18FF02EA,1,0.025938885713124034,rpm,-32000,33535
ACT_TORQUE B0,1763563452.257,0x18FF02EA,1,0.004135788258448526,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.257,0x18FF02EA,1,26.27159064197777,°C,-40,215
ACT_SPEED A13,1763563452.257,0x18FF01F7,1,0.012969442856562017,rpm,-32000,33535
ACT_TORQUE A13,1763563452.257,0x18FF01F7,1,0.002067894129224263,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.257,0x18FF01F7,1,25.635795320988866,°C,-40,215
ACT_SPEED B13,1763563452.257,0x18FF01F7,1,0.012969442856562017,rpm,-32000,33535
ACT_TORQUE B13,1763563452.257,0x18FF01F7,1,0.002067894129224263,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.257,0x18FF01F7,1,25.635795320988866,°C,-40,215
SYSTEMENABLE,1763563452.257,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.307,0x18FF01EA,1,0.02334499714181163,rpm,-32000,33535
ACT_TORQUE A0,1763563452.307,0x18FF01EA,1,0.003515420019681247,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.307,0x18FF01EA,1,26.268397434533874,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.307,0x18FF01EA,1,8.594352320842611e-09,kW,-160,167.675
ACT_SPEED B0,1763563452.307,0x18FF02EA,1,0.02334499714181163,rpm,-32000,33535
ACT_TORQUE B0,1763563452.307,0x18FF02EA,1,0.003515420019681247,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.307,0x18FF02EA,1,26.268397434533874,°C,-40,215
ACT_SPEED A13,1763563452.307,0x18FF01F7,1,0.011672498570905816,rpm,-32000,33535
ACT_TORQUE A13,1763563452.307,0x18FF01F7,1,0.0017577100098406235,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.307,0x18FF01F7,1,25.63419871726692,°C,-40,215
ACT_SPEED B13,1763563452.307,0x18FF01F7,1,0.011672498570905816,rpm,-32000,33535
ACT_TORQUE B13,1763563452.307,0x18FF01F7,1,0.0017577100098406235,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.307,0x18FF01F7,1,25.63419871726692,°C,-40,215
SYSTEMENABLE,1763563452.307,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.357,0x18FF01EA,1,0.02101049742763047,rpm,-32000,33535
ACT_TORQUE A0,1763563452.357,0x18FF01EA,1,0.0029881070167290602,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.357,0x18FF01EA,1,26.265206348859422,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.357,0x18FF01EA,1,6.574679525444599e-09,kW,-160,167.675
ACT_SPEED B0,1763563452.357,0x18FF02EA,1,0.02101049742763047,rpm,-32000,33535
ACT_TORQUE B0,1763563452.357,0x18FF02EA,1,0.0029881070167290602,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.357,0x18FF02EA,1,26.265206348859422,°C,-40,215
ACT_SPEED A13,1763563452.357,0x18FF01F7,1,0.010505248713815234,rpm,-32000,33535
ACT_TORQUE A13,1763563452.357,0x18FF01F7,1,0.0014940535083645301,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.357,0x18FF01F7,1,25.632603174429693,°C,-40,215
ACT_SPEED B13,1763563452.357,0x18FF01F7,1,0.010505248713815234,rpm,-32000,33535
ACT_TORQUE B13,1763563452.357,0x18FF01F7,1,0.0014940535083645301,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.357,0x18FF01F7,1,25.632603174429693,°C,-40,215
SYSTEMENABLE,1763563452.357,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.407,0x18FF01EA,1,0.018909447684867423,rpm,-32000,33535
ACT_TORQUE A0,1763563452.407,0x18FF01EA,1,0.002539890964219701,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.407,0x18FF01EA,1,26.262027740765973,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.407,0x18FF01EA,1,5.029629836965118e-09,kW,-160,167.675
ACT_SPEED B0,1763563452.407,0x18FF02EA,1,0.018909447684867423,rpm,-32000,33535
ACT_TORQUE B0,1763563452.407,0x18FF02EA,1,0.002539890964219701,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.407,0x18FF02EA,1,26.262027740765973,°C,-40,215
ACT_SPEED A13,1763563452.407,0x18FF01F7,1,0.009454723842433711,rpm,-32000,33535
ACT_TORQUE A13,1763563452.407,0x18FF01F7,1,0.0012699454821098505,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.407,0x18FF01F7,1,25.63101387038297,°C,-40,215
ACT_SPEED B13,1763563452.407,0x18FF01F7,1,0.009454723842433711,rpm,-32000,33535
ACT_TORQUE B13,1763563452.407,0x18FF01F7,1,0.0012699454821098505,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.407,0x18FF01F7,1,25.63101387038297,°C,-40,215
SYSTEMENABLE,1763563452.407,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.457,0x18FF01EA,1,0.01701850291638068,rpm,-32000,33535
ACT_TORQUE A0,1763563452.457,0x18FF01EA,1,0.002158907319586746,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.457,0x18FF01EA,1,26.258853432452423,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.457,0x18FF01EA,1,3.847666825278315e-09,kW,-160,167.675
ACT_SPEED B0,1763563452.457,0x18FF02EA,1,0.01701850291638068,rpm,-32000,33535
ACT_TORQUE B0,1763563452.457,0x18FF02EA,1,0.002158907319586746,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.457,0x18FF02EA,1,26.258853432452423,°C,-40,215
ACT_SPEED A13,1763563452.457,0x18FF01F7,1,0.00850925145819034,rpm,-32000,33535
ACT_TORQUE A13,1763563452.457,0x18FF01F7,1,0.001079453659793373,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.457,0x18FF01F7,1,25.62942671622619,°C,-40,215
ACT_SPEED B13,1763563452.457,0x18FF01F7,1,0.00850925145819034,rpm,-32000,33535
ACT_TORQUE B13,1763563452.457,0x18FF01F7,1,0.001079453659793373,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.457,0x18FF01F7,1,25.62942671622619,°C,-40,215
SYSTEMENABLE,1763563452.457,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.507,0x18FF01EA,1,0.015316652624742612,rpm,-32000,33535
ACT_TORQUE A0,1763563452.507,0x18FF01EA,1,0.0018350712216487338,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.507,0x18FF01EA,1,26.255692615760104,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.507,0x18FF01EA,1,2.943465121337911e-09,kW,-160,167.675
ACT_SPEED B0,1763563452.507,0x18FF02EA,1,0.015316652624742612,rpm,-32000,33535
ACT_TORQUE B0,1763563452.507,0x18FF02EA,1,0.0018350712216487338,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.507,0x18FF02EA,1,26.255692615760104,°C,-40,215
ACT_SPEED A13,1763563452.507,0x18FF01F7,1,0.007658326312371306,rpm,-32000,33535
ACT_TORQUE A13,1763563452.507,0x18FF01F7,1,0.0009175356108243669,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.507,0x18FF01F7,1,25.627846307880034,°C,-40,215
ACT_SPEED B13,1763563452.507,0x18FF01F7,1,0.007658326312371306,rpm,-32000,33535
ACT_TORQUE B13,1763563452.507,0x18FF01F7,1,0.0009175356108243669,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.507,0x18FF01F7,1,25.627846307880034,°C,-40,215
SYSTEMENABLE,1763563452.507,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.557,0x18FF01EA,1,0.013784987362268351,rpm,-32000,33535
ACT_TORQUE A0,1763563452.557,0x18FF01EA,1,0.0015598105384014237,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.557,0x18FF01EA,1,26.252538328377913,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.557,0x18FF01EA,1,2.251750817823502e-09,kW,-160,167.675
ACT_SPEED B0,1763563452.557,0x18FF02EA,1,0.013784987362268351,rpm,-32000,33535
ACT_TORQUE B0,1763563452.557,0x18FF02EA,1,0.0015598105384014237,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.557,0x18FF02EA,1,26.252538328377913,°C,-40,215
ACT_SPEED A13,1763563452.557,0x18FF01F7,1,0.0068924936811341755,rpm,-32000,33535
ACT_TORQUE A13,1763563452.557,0x18FF01F7,1,0.0007799052692007119,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.557,0x18FF01F7,1,25.626269164188937,°C,-40,215
ACT_SPEED B13,1763563452.557,0x18FF01F7,1,0.0068924936811341755,rpm,-32000,33535
ACT_TORQUE B13,1763563452.557,0x18FF01F7,1,0.0007799052692007119,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.557,0x18FF01F7,1,25.626269164188937,°C,-40,215
SYSTEMENABLE,1763563452.557,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.607,0x18FF01EA,1,0.012406488626041516,rpm,-32000,33535
ACT_TORQUE A0,1763563452.607,0x18FF01EA,1,0.0013258389576412102,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.607,0x18FF01EA,1,26.24939353233345,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.607,0x18FF01EA,1,1.7225893756349791e-09,kW,-160,167.675
ACT_SPEED B0,1763563452.607,0x18FF02EA,1,0.012406488626041516,rpm,-32000,33535
ACT_TORQUE B0,1763563452.607,0x18FF02EA,1,0.0013258389576412102,Nm,-6400,6707
ACT_DEVICETEMPERATURE B0,1763563452.607,0x18FF02EA,1,26.24939353233345,°C,-40,215
ACT_SPEED A13,1763563452.607,0x18FF01F7,1,0.006203244313020758,rpm,-32000,33535
ACT_TORQUE A13,1763563452.607,0x18FF01F7,1,0.0006629194788206051,Nm,-6400,6707
ACT_DEVICETEMPERATURE A13,1763563452.607,0x18FF01F7,1,25.624696766166704,°C,-40,215
ACT_SPEED B13,1763563452.607,0x18FF01F7,1,0.006203244313020758,rpm,-32000,33535
ACT_TORQUE B13,1763563452.607,0x18FF01F7,1,0.0006629194788206051,Nm,-6400,6707
ACT_DEVICETEMPERATURE B13,1763563452.607,0x18FF01F7,1,25.624696766166704,°C,-40,215
SYSTEMENABLE,1763563452.607,0x18FF1080,1,0,state,0,3
ACT_SPEED A0,1763563452.657,0x18FF01EA,1,0.011165839763437364,rpm,-32000,33535
ACT_TORQUE A0,1763563452.657,0x18FF01EA,1,0.0011269631139950286,Nm,-6400,6707
ACT_DEVICETEMPERATURE A0,1763563452.657,0x18FF01EA,1,26.246257674624296,°C,-40,215
ACT_DCBUSPOWER A0,1763563452.657,0x18FF01EA,1,1.3177808723607587e-09,kW,-160,167.675
